,mopen,mhigh,mlow,mclose,mvolume,hopen,hhigh,hlow,hclose,hvolume,dopen,dhigh,dlow,dclose,dvolume,ema_20_1h_c,atr_14_1h,ematrTopBuy,ematrBottomBuy,ematrTopSell,ematrBottomSell,leaveBuyZone,leaveSellZone
2021-03-19 09:30:00,151.627,151.631,151.584,151.585,388.0,,,,,,,,,,,151.75337264026572,0.2151428571428592,151.75337264026572,151.53822978312286,151.9685154974086,151.75337264026572,False,False
2021-03-19 09:35:00,151.588,151.617,151.574,151.613,364.0,,,,,,,,,,,151.75337264026572,0.2151428571428592,151.75337264026572,151.53822978312286,151.9685154974086,151.75337264026572,False,False
2021-03-19 09:40:00,151.614,151.647,151.602,151.645,321.0,,,,,,,,,,,151.75337264026572,0.2151428571428592,151.75337264026572,151.53822978312286,151.9685154974086,151.75337264026572,False,False
2021-03-19 09:45:00,151.644,151.646,151.569,151.571,353.0,,,,,,,,,,,151.75337264026572,0.2151428571428592,151.75337264026572,151.53822978312286,151.9685154974086,151.75337264026572,False,False
2021-03-19 09:50:00,151.571,151.594,151.549,151.592,326.0,,,,,,,,,,,151.75337264026572,0.2151428571428592,151.75337264026572,151.53822978312286,151.9685154974086,151.75337264026572,False,False
2021-03-19 09:55:00,151.59,151.591,151.547,151.563,296.0,,,,,,,,,,,151.75337264026572,0.2151428571428592,151.75337264026572,151.53822978312286,151.9685154974086,151.75337264026572,False,False
2021-03-19 10:00:00,151.56,151.56,151.468,151.482,413.0,151.56,151.56,151.415,151.526,3585.0,,,,,,151.73171810309756,0.2058571428571432,151.73171810309756,151.5258609602404,151.93757524595472,151.73171810309756,False,False
2021-03-19 10:05:00,151.482,151.49,151.444,151.447,324.0,,,,,,,,,,,151.73171810309756,0.2058571428571432,151.73171810309756,151.5258609602404,151.93757524595472,151.73171810309756,False,False
2021-03-19 10:10:00,151.447,151.461,151.441,151.448,306.0,,,,,,,,,,,151.73171810309756,0.2058571428571432,151.73171810309756,151.5258609602404,151.93757524595472,151.73171810309756,False,False
2021-03-19 10:15:00,151.445,151.463,151.434,151.446,255.0,,,,,,,,,,,151.73171810309756,0.2058571428571432,151.73171810309756,151.5258609602404,151.93757524595472,151.73171810309756,False,False
2021-03-19 10:20:00,151.445,151.448,151.415,151.441,255.0,,,,,,,,,,,151.73171810309756,0.2058571428571432,151.73171810309756,151.5258609602404,151.93757524595472,151.73171810309756,False,False
2021-03-19 10:25:00,151.442,151.533,151.442,151.528,490.0,,,,,,,,,,,151.73171810309756,0.2058571428571432,151.73171810309756,151.5258609602404,151.93757524595472,151.73171810309756,False,False
2021-03-19 10:30:00,151.528,151.531,151.487,151.497,299.0,,,,,,,,,,,151.73171810309756,0.2058571428571432,151.73171810309756,151.5258609602404,151.93757524595472,151.73171810309756,False,False
2021-03-19 10:35:00,151.5,151.53,151.497,151.5,210.0,,,,,,,,,,,151.73171810309756,0.2058571428571432,151.73171810309756,151.5258609602404,151.93757524595472,151.73171810309756,False,False
2021-03-19 10:40:00,151.504,151.531,151.485,151.511,208.0,,,,,,,,,,,151.73171810309756,0.2058571428571432,151.73171810309756,151.5258609602404,151.93757524595472,151.73171810309756,False,False
2021-03-19 10:45:00,151.506,151.512,151.48,151.489,180.0,,,,,,,,,,,151.73171810309756,0.2058571428571432,151.73171810309756,151.5258609602404,151.93757524595472,151.73171810309756,False,False
2021-03-19 10:50:00,151.488,151.517,151.475,151.515,305.0,,,,,,,,,,,151.73171810309756,0.2058571428571432,151.73171810309756,151.5258609602404,151.93757524595472,151.73171810309756,False,False
2021-03-19 10:55:00,151.512,151.542,151.479,151.526,340.0,,,,,,,,,,,151.73171810309756,0.2058571428571432,151.73171810309756,151.5258609602404,151.93757524595472,151.73171810309756,False,False
2021-03-19 11:00:00,151.527,151.528,151.47,151.476,351.0,151.527,151.528,151.328,151.466,4685.0,,,,,,151.70641161708826,0.2099999999999978,151.70641161708826,151.49641161708826,151.91641161708827,151.70641161708826,False,False
2021-03-19 11:05:00,151.476,151.476,151.441,151.445,287.0,,,,,,,,,,,151.70641161708826,0.2099999999999978,151.70641161708826,151.49641161708826,151.91641161708827,151.70641161708826,False,False
2021-03-19 11:10:00,151.444,151.463,151.403,151.409,380.0,,,,,,,,,,,151.70641161708826,0.2099999999999978,151.70641161708826,151.49641161708826,151.91641161708827,151.70641161708826,False,False
2021-03-19 11:15:00,151.406,151.431,151.339,151.361,576.0,,,,,,,,,,,151.70641161708826,0.2099999999999978,151.70641161708826,151.49641161708826,151.91641161708827,151.70641161708826,False,False
2021-03-19 11:20:00,151.363,151.418,151.328,151.41,391.0,,,,,,,,,,,151.70641161708826,0.2099999999999978,151.70641161708826,151.49641161708826,151.91641161708827,151.70641161708826,False,False
2021-03-19 11:25:00,151.41,151.458,151.408,151.456,347.0,,,,,,,,,,,151.70641161708826,0.2099999999999978,151.70641161708826,151.49641161708826,151.91641161708827,151.70641161708826,False,False
2021-03-19 11:30:00,151.456,151.487,151.444,151.472,436.0,,,,,,,,,,,151.70641161708826,0.2099999999999978,151.70641161708826,151.49641161708826,151.91641161708827,151.70641161708826,False,False
2021-03-19 11:35:00,151.472,151.49,151.435,151.446,453.0,,,,,,,,,,,151.70641161708826,0.2099999999999978,151.70641161708826,151.49641161708826,151.91641161708827,151.70641161708826,False,False
2021-03-19 11:40:00,151.446,151.45,151.38,151.405,383.0,,,,,,,,,,,151.70641161708826,0.2099999999999978,151.70641161708826,151.49641161708826,151.91641161708827,151.70641161708826,False,False
2021-03-19 11:45:00,151.405,151.441,151.397,151.425,352.0,,,,,,,,,,,151.70641161708826,0.2099999999999978,151.70641161708826,151.49641161708826,151.91641161708827,151.70641161708826,False,False
2021-03-19 11:50:00,151.426,151.512,151.424,151.485,423.0,,,,,,,,,,,151.70641161708826,0.2099999999999978,151.70641161708826,151.49641161708826,151.91641161708827,151.70641161708826,False,False
2021-03-19 11:55:00,151.483,151.493,151.461,151.466,306.0,,,,,,,,,,,151.70641161708826,0.2099999999999978,151.70641161708826,151.49641161708826,151.91641161708827,151.70641161708826,False,False
2021-03-19 12:00:00,151.466,151.478,151.427,151.457,698.0,151.466,151.787,151.427,151.695,7897.0,,,,,,151.7053247964132,0.2207857142857128,151.7053247964132,151.4845390821275,151.92611051069892,151.7053247964132,False,False
2021-03-19 12:05:00,151.454,151.525,151.449,151.509,455.0,,,,,,,,,,,151.7053247964132,0.2207857142857128,151.7053247964132,151.4845390821275,151.92611051069892,151.7053247964132,False,False
2021-03-19 12:10:00,151.509,151.519,151.458,151.509,473.0,,,,,,,,,,,151.7053247964132,0.2207857142857128,151.7053247964132,151.4845390821275,151.92611051069892,151.7053247964132,False,False
2021-03-19 12:15:00,151.508,151.66,151.504,151.644,690.0,,,,,,,,,,,151.7053247964132,0.2207857142857128,151.7053247964132,151.4845390821275,151.92611051069892,151.7053247964132,False,False
2021-03-19 12:20:00,151.644,151.687,151.62,151.674,511.0,,,,,,,,,,,151.7053247964132,0.2207857142857128,151.7053247964132,151.4845390821275,151.92611051069892,151.7053247964132,False,False
2021-03-19 12:25:00,151.673,151.71,151.641,151.705,505.0,,,,,,,,,,,151.7053247964132,0.2207857142857128,151.7053247964132,151.4845390821275,151.92611051069892,151.7053247964132,False,False
2021-03-19 12:30:00,151.702,151.707,151.633,151.642,821.0,,,,,,,,,,,151.7053247964132,0.2207857142857128,151.7053247964132,151.4845390821275,151.92611051069892,151.7053247964132,False,False
2021-03-19 12:35:00,151.641,151.743,151.618,151.724,806.0,,,,,,,,,,,151.7053247964132,0.2207857142857128,151.7053247964132,151.4845390821275,151.92611051069892,151.7053247964132,False,False
2021-03-19 12:40:00,151.725,151.742,151.683,151.73,593.0,,,,,,,,,,,151.7053247964132,0.2207857142857128,151.7053247964132,151.4845390821275,151.92611051069892,151.7053247964132,False,False
2021-03-19 12:45:00,151.735,151.76,151.719,151.735,565.0,,,,,,,,,,,151.7053247964132,0.2207857142857128,151.7053247964132,151.4845390821275,151.92611051069892,151.7053247964132,False,False
2021-03-19 12:50:00,151.735,151.787,151.721,151.728,898.0,,,,,,,,,,,151.7053247964132,0.2207857142857128,151.7053247964132,151.4845390821275,151.92611051069892,151.7053247964132,False,False
2021-03-19 12:55:00,151.729,151.778,151.695,151.695,882.0,,,,,,,,,,,151.7053247964132,0.2207857142857128,151.7053247964132,151.4845390821275,151.92611051069892,151.7053247964132,False,False
2021-03-19 13:00:00,151.698,151.745,151.649,151.652,1598.0,151.698,151.745,151.404,151.574,10418.0,,,,,,151.69281767294527,0.2230714285714279,151.69281767294527,151.46974624437385,151.91588910151668,151.69281767294527,False,False
2021-03-19 13:05:00,151.652,151.668,151.604,151.616,1209.0,,,,,,,,,,,151.69281767294527,0.2230714285714279,151.69281767294527,151.46974624437385,151.91588910151668,151.69281767294527,False,False
2021-03-19 13:10:00,151.616,151.632,151.505,151.532,769.0,,,,,,,,,,,151.69281767294527,0.2230714285714279,151.69281767294527,151.46974624437385,151.91588910151668,151.69281767294527,False,False
2021-03-19 13:15:00,151.532,151.554,151.45,151.464,949.0,,,,,,,,,,,151.69281767294527,0.2230714285714279,151.69281767294527,151.46974624437385,151.91588910151668,151.69281767294527,False,False
2021-03-19 13:20:00,151.463,151.485,151.404,151.433,1026.0,,,,,,,,,,,151.69281767294527,0.2230714285714279,151.69281767294527,151.46974624437385,151.91588910151668,151.69281767294527,False,False
2021-03-19 13:25:00,151.432,151.486,151.428,151.447,735.0,,,,,,,,,,,151.69281767294527,0.2230714285714279,151.69281767294527,151.46974624437385,151.91588910151668,151.69281767294527,False,False
2021-03-19 13:30:00,151.448,151.495,151.441,151.475,669.0,,,,,,,,,,,151.69281767294527,0.2230714285714279,151.69281767294527,151.46974624437385,151.91588910151668,151.69281767294527,False,False
2021-03-19 13:35:00,151.474,151.544,151.467,151.533,648.0,,,,,,,,,,,151.69281767294527,0.2230714285714279,151.69281767294527,151.46974624437385,151.91588910151668,151.69281767294527,False,False
2021-03-19 13:40:00,151.533,151.536,151.485,151.498,615.0,,,,,,,,,,,151.69281767294527,0.2230714285714279,151.69281767294527,151.46974624437385,151.91588910151668,151.69281767294527,False,False
2021-03-19 13:45:00,151.501,151.623,151.497,151.603,715.0,,,,,,,,,,,151.69281767294527,0.2230714285714279,151.69281767294527,151.46974624437385,151.91588910151668,151.69281767294527,False,False
2021-03-19 13:50:00,151.602,151.615,151.562,151.585,698.0,,,,,,,,,,,151.69281767294527,0.2230714285714279,151.69281767294527,151.46974624437385,151.91588910151668,151.69281767294527,False,False
2021-03-19 13:55:00,151.584,151.592,151.55,151.574,787.0,,,,,,,,,,,151.69281767294527,0.2230714285714279,151.69281767294527,151.46974624437385,151.91588910151668,151.69281767294527,False,False
2021-03-19 14:00:00,151.576,151.578,151.496,151.497,692.0,151.576,151.691,151.458,151.548,8138.0,,,,,,151.67902551361715,0.2127142857142863,151.67902551361715,151.46631122790285,151.89173979933145,151.67902551361715,False,False
2021-03-19 14:05:00,151.499,151.534,151.458,151.523,664.0,,,,,,,,,,,151.67902551361715,0.2127142857142863,151.67902551361715,151.46631122790285,151.89173979933145,151.67902551361715,False,False
2021-03-19 14:10:00,151.524,151.6,151.524,151.576,577.0,,,,,,,,,,,151.67902551361715,0.2127142857142863,151.67902551361715,151.46631122790285,151.89173979933145,151.67902551361715,False,False
2021-03-19 14:15:00,151.578,151.691,151.576,151.675,766.0,,,,,,,,,,,151.67902551361715,0.2127142857142863,151.67902551361715,151.46631122790285,151.89173979933145,151.67902551361715,False,False
2021-03-19 14:20:00,151.675,151.68,151.597,151.597,582.0,,,,,,,,,,,151.67902551361715,0.2127142857142863,151.67902551361715,151.46631122790285,151.89173979933145,151.67902551361715,False,False
2021-03-19 14:25:00,151.597,151.62,151.529,151.541,626.0,,,,,,,,,,,151.67902551361715,0.2127142857142863,151.67902551361715,151.46631122790285,151.89173979933145,151.67902551361715,False,False
2021-03-19 14:30:00,151.54,151.583,151.528,151.555,718.0,,,,,,,,,,,151.67902551361715,0.2127142857142863,151.67902551361715,151.46631122790285,151.89173979933145,151.67902551361715,False,False
2021-03-19 14:35:00,151.558,151.615,151.535,151.535,698.0,,,,,,,,,,,151.67902551361715,0.2127142857142863,151.67902551361715,151.46631122790285,151.89173979933145,151.67902551361715,False,False
2021-03-19 14:40:00,151.536,151.545,151.463,151.497,661.0,,,,,,,,,,,151.67902551361715,0.2127142857142863,151.67902551361715,151.46631122790285,151.89173979933145,151.67902551361715,False,False
2021-03-19 14:45:00,151.497,151.539,151.472,151.52,596.0,,,,,,,,,,,151.67902551361715,0.2127142857142863,151.67902551361715,151.46631122790285,151.89173979933145,151.67902551361715,False,False
2021-03-19 14:50:00,151.52,151.525,151.476,151.497,603.0,,,,,,,,,,,151.67902551361715,0.2127142857142863,151.67902551361715,151.46631122790285,151.89173979933145,151.67902551361715,False,False
2021-03-19 14:55:00,151.497,151.562,151.472,151.548,955.0,,,,,,,,,,,151.67902551361715,0.2127142857142863,151.67902551361715,151.46631122790285,151.89173979933145,151.67902551361715,False,False
2021-03-19 15:00:00,151.551,151.571,151.508,151.539,1000.0,151.551,151.674,151.508,151.627,7209.0,,,,,,151.67407070279646,0.2081428571428562,151.67407070279646,151.4659278456536,151.88221355993932,151.67407070279646,False,False
2021-03-19 15:05:00,151.539,151.613,151.539,151.608,648.0,,,,,,,,,,,151.67407070279646,0.2081428571428562,151.67407070279646,151.4659278456536,151.88221355993932,151.67407070279646,False,False
2021-03-19 15:10:00,151.608,151.63,151.557,151.6,641.0,,,,,,,,,,,151.67407070279646,0.2081428571428562,151.67407070279646,151.4659278456536,151.88221355993932,151.67407070279646,False,False
2021-03-19 15:15:00,151.6,151.667,151.579,151.603,944.0,,,,,,,,,,,151.67407070279646,0.2081428571428562,151.67407070279646,151.4659278456536,151.88221355993932,151.67407070279646,False,False
2021-03-19 15:20:00,151.603,151.649,151.579,151.627,557.0,,,,,,,,,,,151.67407070279646,0.2081428571428562,151.67407070279646,151.4659278456536,151.88221355993932,151.67407070279646,False,False
2021-03-19 15:25:00,151.627,151.649,151.61,151.634,417.0,,,,,,,,,,,151.67407070279646,0.2081428571428562,151.67407070279646,151.4659278456536,151.88221355993932,151.67407070279646,False,False
2021-03-19 15:30:00,151.629,151.671,151.629,151.66,474.0,,,,,,,,,,,151.67407070279646,0.2081428571428562,151.67407070279646,151.4659278456536,151.88221355993932,151.67407070279646,False,False
2021-03-19 15:35:00,151.658,151.674,151.64,151.643,539.0,,,,,,,,,,,151.67407070279646,0.2081428571428562,151.67407070279646,151.4659278456536,151.88221355993932,151.67407070279646,False,False
2021-03-19 15:40:00,151.643,151.668,151.642,151.656,503.0,,,,,,,,,,,151.67407070279646,0.2081428571428562,151.67407070279646,151.4659278456536,151.88221355993932,151.67407070279646,False,False
2021-03-19 15:45:00,151.657,151.666,151.556,151.561,449.0,,,,,,,,,,,151.67407070279646,0.2081428571428562,151.67407070279646,151.4659278456536,151.88221355993932,151.67407070279646,False,False
2021-03-19 15:50:00,151.56,151.646,151.553,151.646,548.0,,,,,,,,,,,151.67407070279646,0.2081428571428562,151.67407070279646,151.4659278456536,151.88221355993932,151.67407070279646,False,False
2021-03-19 15:55:00,151.646,151.668,151.62,151.627,489.0,,,,,,,,,,,151.67407070279646,0.2081428571428562,151.67407070279646,151.4659278456536,151.88221355993932,151.67407070279646,False,False
2021-03-19 16:00:00,151.626,151.641,151.609,151.618,538.0,151.626,151.641,151.345,151.353,7838.0,,,,,,151.64349254062537,0.2097857142857131,151.64349254062537,151.43370682633966,151.8532782549111,151.64349254062537,False,False
2021-03-19 16:05:00,151.618,151.618,151.561,151.573,554.0,,,,,,,,,,,151.64349254062537,0.2097857142857131,151.64349254062537,151.43370682633966,151.8532782549111,151.64349254062537,False,False
2021-03-19 16:10:00,151.574,151.618,151.547,151.548,513.0,,,,,,,,,,,151.64349254062537,0.2097857142857131,151.64349254062537,151.43370682633966,151.8532782549111,151.64349254062537,False,False
2021-03-19 16:15:00,151.547,151.547,151.462,151.534,678.0,,,,,,,,,,,151.64349254062537,0.2097857142857131,151.64349254062537,151.43370682633966,151.8532782549111,151.64349254062537,False,False
2021-03-19 16:20:00,151.534,151.537,151.486,151.503,604.0,,,,,,,,,,,151.64349254062537,0.2097857142857131,151.64349254062537,151.43370682633966,151.8532782549111,151.64349254062537,False,False
2021-03-19 16:25:00,151.503,151.512,151.458,151.509,863.0,,,,,,,,,,,151.64349254062537,0.2097857142857131,151.64349254062537,151.43370682633966,151.8532782549111,151.64349254062537,False,False
2021-03-19 16:30:00,151.508,151.54,151.485,151.54,643.0,,,,,,,,,,,151.64349254062537,0.2097857142857131,151.64349254062537,151.43370682633966,151.8532782549111,151.64349254062537,False,False
2021-03-19 16:35:00,151.54,151.591,151.54,151.557,604.0,,,,,,,,,,,151.64349254062537,0.2097857142857131,151.64349254062537,151.43370682633966,151.8532782549111,151.64349254062537,False,False
2021-03-19 16:40:00,151.556,151.556,151.48,151.526,768.0,,,,,,,,,,,151.64349254062537,0.2097857142857131,151.64349254062537,151.43370682633966,151.8532782549111,151.64349254062537,False,False
2021-03-19 16:45:00,151.526,151.54,151.482,151.495,646.0,,,,,,,,,,,151.64349254062537,0.2097857142857131,151.64349254062537,151.43370682633966,151.8532782549111,151.64349254062537,False,False
2021-03-19 16:50:00,151.494,151.514,151.464,151.472,579.0,,,,,,,,,,,151.64349254062537,0.2097857142857131,151.64349254062537,151.43370682633966,151.8532782549111,151.64349254062537,False,False
2021-03-19 16:55:00,151.471,151.495,151.345,151.353,848.0,,,,,,,,,,,151.64349254062537,0.2097857142857131,151.64349254062537,151.43370682633966,151.8532782549111,151.64349254062537,False,False
2021-03-19 17:00:00,151.352,151.385,151.261,151.385,1051.0,151.352,151.459,151.155,151.235,9493.0,,,,,,151.60458848913726,0.2222142857142829,151.60458848913726,151.38237420342298,151.82680277485153,151.60458848913726,False,False
2021-03-19 17:05:00,151.384,151.438,151.357,151.42,698.0,,,,,,,,,,,151.60458848913726,0.2222142857142829,151.60458848913726,151.38237420342298,151.82680277485153,151.60458848913726,False,False
2021-03-19 17:10:00,151.419,151.449,151.404,151.419,456.0,,,,,,,,,,,151.60458848913726,0.2222142857142829,151.60458848913726,151.38237420342298,151.82680277485153,151.60458848913726,False,False
2021-03-19 17:15:00,151.421,151.438,151.403,151.42,484.0,,,,,,,,,,,151.60458848913726,0.2222142857142829,151.60458848913726,151.38237420342298,151.82680277485153,151.60458848913726,False,False
2021-03-19 17:20:00,151.421,151.459,151.406,151.433,791.0,,,,,,,,,,,151.60458848913726,0.2222142857142829,151.60458848913726,151.38237420342298,151.82680277485153,151.60458848913726,False,False
2021-03-19 17:25:00,151.436,151.442,151.411,151.441,442.0,,,,,,,,,,,151.60458848913726,0.2222142857142829,151.60458848913726,151.38237420342298,151.82680277485153,151.60458848913726,False,False
2021-03-19 17:30:00,151.441,151.446,151.385,151.386,740.0,,,,,,,,,,,151.60458848913726,0.2222142857142829,151.60458848913726,151.38237420342298,151.82680277485153,151.60458848913726,False,False
2021-03-19 17:35:00,151.385,151.391,151.343,151.39,652.0,,,,,,,,,,,151.60458848913726,0.2222142857142829,151.60458848913726,151.38237420342298,151.82680277485153,151.60458848913726,False,False
2021-03-19 17:40:00,151.389,151.389,151.341,151.356,753.0,,,,,,,,,,,151.60458848913726,0.2222142857142829,151.60458848913726,151.38237420342298,151.82680277485153,151.60458848913726,False,False
2021-03-19 17:45:00,151.359,151.361,151.233,151.251,1328.0,,,,,,,,,,,151.60458848913726,0.2222142857142829,151.60458848913726,151.38237420342298,151.82680277485153,151.60458848913726,False,False
2021-03-19 17:50:00,151.25,151.271,151.155,151.17,1126.0,,,,,,,,,,,151.60458848913726,0.2222142857142829,151.60458848913726,151.38237420342298,151.82680277485153,151.60458848913726,False,False
2021-03-19 17:55:00,151.17,151.243,151.17,151.235,972.0,,,,,,,,,,,151.60458848913726,0.2222142857142829,151.60458848913726,151.38237420342298,151.82680277485153,151.60458848913726,False,False
2021-03-19 18:00:00,151.235,151.246,151.103,151.12,3650.0,151.235,151.246,150.781,150.864,23564.0,,,,,,151.53405625207657,0.2492142857142819,151.53405625207657,151.28484196636228,151.78327053779086,151.53405625207657,False,False
2021-03-19 18:05:00,151.12,151.167,151.062,151.064,2536.0,,,,,,,,,,,151.53405625207657,0.2492142857142819,151.53405625207657,151.28484196636228,151.78327053779086,151.53405625207657,False,False
2021-03-19 18:10:00,151.068,151.099,150.986,151.041,2346.0,,,,,,,,,,,151.53405625207657,0.2492142857142819,151.53405625207657,151.28484196636228,151.78327053779086,151.53405625207657,False,False
2021-03-19 18:15:00,151.042,151.069,150.968,151.069,1391.0,,,,,,,,,,,151.53405625207657,0.2492142857142819,151.53405625207657,151.28484196636228,151.78327053779086,151.53405625207657,False,False
2021-03-19 18:20:00,151.069,151.072,150.981,151.045,1355.0,,,,,,,,,,,151.53405625207657,0.2492142857142819,151.53405625207657,151.28484196636228,151.78327053779086,151.53405625207657,False,False
2021-03-19 18:25:00,151.045,151.095,150.99,151.05,1753.0,,,,,,,,,,,151.53405625207657,0.2492142857142819,151.53405625207657,151.28484196636228,151.78327053779086,151.53405625207657,False,False
2021-03-19 18:30:00,151.047,151.093,151.004,151.016,2247.0,,,,,,,,,,,151.53405625207657,0.2492142857142819,151.53405625207657,151.28484196636228,151.78327053779086,151.53405625207657,False,False
2021-03-19 18:35:00,151.018,151.051,150.959,150.989,1560.0,,,,,,,,,,,151.53405625207657,0.2492142857142819,151.53405625207657,151.28484196636228,151.78327053779086,151.53405625207657,False,False
2021-03-19 18:40:00,150.99,150.99,150.877,150.892,1940.0,,,,,,,,,,,151.53405625207657,0.2492142857142819,151.53405625207657,151.28484196636228,151.78327053779086,151.53405625207657,False,False
2021-03-19 18:45:00,150.891,150.891,150.781,150.804,1737.0,,,,,,,,,,,151.53405625207657,0.2492142857142819,151.53405625207657,151.28484196636228,151.78327053779086,151.53405625207657,False,False
2021-03-19 18:50:00,150.803,150.886,150.793,150.849,1693.0,,,,,,,,,,,151.53405625207657,0.2492142857142819,151.53405625207657,151.28484196636228,151.78327053779086,151.53405625207657,False,False
2021-03-19 18:55:00,150.852,150.889,150.797,150.864,1356.0,,,,,,,,,,,151.53405625207657,0.2492142857142819,151.53405625207657,151.28484196636228,151.78327053779086,151.53405625207657,False,False
2021-03-19 19:00:00,150.863,150.868,150.768,150.77,1847.0,150.863,150.875,150.562,150.875,14253.0,,,,,,151.47128898997403,0.2612857142857113,151.47128898997403,151.2100032756883,151.73257470425975,151.47128898997403,False,False
2021-03-19 19:05:00,150.769,150.782,150.705,150.76,1215.0,,,,,,,,,,,151.47128898997403,0.2612857142857113,151.47128898997403,151.2100032756883,151.73257470425975,151.47128898997403,False,False
2021-03-19 19:10:00,150.76,150.765,150.689,150.737,1521.0,,,,,,,,,,,151.47128898997403,0.2612857142857113,151.47128898997403,151.2100032756883,151.73257470425975,151.47128898997403,False,False
2021-03-19 19:15:00,150.735,150.738,150.662,150.729,1215.0,,,,,,,,,,,151.47128898997403,0.2612857142857113,151.47128898997403,151.2100032756883,151.73257470425975,151.47128898997403,False,False
2021-03-19 19:20:00,150.731,150.757,150.686,150.742,1003.0,,,,,,,,,,,151.47128898997403,0.2612857142857113,151.47128898997403,151.2100032756883,151.73257470425975,151.47128898997403,False,False
2021-03-19 19:25:00,150.743,150.755,150.679,150.683,811.0,,,,,,,,,,,151.47128898997403,0.2612857142857113,151.47128898997403,151.2100032756883,151.73257470425975,151.47128898997403,False,False
2021-03-19 19:30:00,150.681,150.72,150.619,150.631,936.0,,,,,,,,,,,151.47128898997403,0.2612857142857113,151.47128898997403,151.2100032756883,151.73257470425975,151.47128898997403,False,False
2021-03-19 19:35:00,150.63,150.641,150.562,150.624,1331.0,,,,,,,,,,,151.47128898997403,0.2612857142857113,151.47128898997403,151.2100032756883,151.73257470425975,151.47128898997403,False,False
2021-03-19 19:40:00,150.627,150.698,150.625,150.697,1105.0,,,,,,,,,,,151.47128898997403,0.2612857142857113,151.47128898997403,151.2100032756883,151.73257470425975,151.47128898997403,False,False
2021-03-19 19:45:00,150.696,150.759,150.666,150.696,1303.0,,,,,,,,,,,151.47128898997403,0.2612857142857113,151.47128898997403,151.2100032756883,151.73257470425975,151.47128898997403,False,False
2021-03-19 19:50:00,150.696,150.826,150.675,150.813,1052.0,,,,,,,,,,,151.47128898997403,0.2612857142857113,151.47128898997403,151.2100032756883,151.73257470425975,151.47128898997403,False,False
2021-03-19 19:55:00,150.815,150.875,150.811,150.875,914.0,,,,,,,,,,,151.47128898997403,0.2612857142857113,151.47128898997403,151.2100032756883,151.73257470425975,151.47128898997403,False,False
2021-03-19 20:00:00,150.875,150.925,150.862,150.922,885.0,150.875,151.002,150.741,150.978,12690.0,,,,,,151.424309086167,0.2668571428571401,151.424309086167,151.1574519433099,151.69116622902413,151.424309086167,False,False
2021-03-19 20:05:00,150.918,150.923,150.877,150.888,849.0,,,,,,,,,,,151.424309086167,0.2668571428571401,151.424309086167,151.1574519433099,151.69116622902413,151.424309086167,False,False
2021-03-19 20:10:00,150.888,150.907,150.821,150.846,1077.0,,,,,,,,,,,151.424309086167,0.2668571428571401,151.424309086167,151.1574519433099,151.69116622902413,151.424309086167,False,False
2021-03-19 20:15:00,150.845,150.886,150.84,150.84,965.0,,,,,,,,,,,151.424309086167,0.2668571428571401,151.424309086167,151.1574519433099,151.69116622902413,151.424309086167,False,False
2021-03-19 20:20:00,150.843,150.845,150.79,150.798,791.0,,,,,,,,,,,151.424309086167,0.2668571428571401,151.424309086167,151.1574519433099,151.69116622902413,151.424309086167,False,False
2021-03-19 20:25:00,150.801,150.846,150.741,150.844,1164.0,,,,,,,,,,,151.424309086167,0.2668571428571401,151.424309086167,151.1574519433099,151.69116622902413,151.424309086167,False,False
2021-03-19 20:30:00,150.843,150.862,150.807,150.861,840.0,,,,,,,,,,,151.424309086167,0.2668571428571401,151.424309086167,151.1574519433099,151.69116622902413,151.424309086167,False,False
2021-03-19 20:35:00,150.862,150.915,150.862,150.889,883.0,,,,,,,,,,,151.424309086167,0.2668571428571401,151.424309086167,151.1574519433099,151.69116622902413,151.424309086167,False,False
2021-03-19 20:40:00,150.888,150.891,150.81,150.835,846.0,,,,,,,,,,,151.424309086167,0.2668571428571401,151.424309086167,151.1574519433099,151.69116622902413,151.424309086167,False,False
2021-03-19 20:45:00,150.833,150.896,150.827,150.875,1169.0,,,,,,,,,,,151.424309086167,0.2668571428571401,151.424309086167,151.1574519433099,151.69116622902413,151.424309086167,False,False
2021-03-19 20:50:00,150.874,150.918,150.809,150.868,1369.0,,,,,,,,,,,151.424309086167,0.2668571428571401,151.424309086167,151.1574519433099,151.69116622902413,151.424309086167,False,False
2021-03-19 20:55:00,150.875,151.002,150.861,150.978,1852.0,,,,,,,,,,,151.424309086167,0.2668571428571401,151.424309086167,151.1574519433099,151.69116622902413,151.424309086167,False,False
2021-03-19 21:00:00,150.98,151.013,150.962,150.982,1561.0,150.98,151.09,150.939,151.042,9763.0,,,,,,151.38789869700824,0.2664285714285707,151.38789869700824,151.12147012557966,151.65432726843682,151.38789869700824,False,False
2021-03-19 21:05:00,150.982,151.09,150.974,151.034,1002.0,,,,,,,,,,,151.38789869700824,0.2664285714285707,151.38789869700824,151.12147012557966,151.65432726843682,151.38789869700824,False,False
2021-03-19 21:10:00,151.033,151.039,150.955,150.959,996.0,,,,,,,,,,,151.38789869700824,0.2664285714285707,151.38789869700824,151.12147012557966,151.65432726843682,151.38789869700824,False,False
2021-03-19 21:15:00,150.959,150.99,150.939,150.97,944.0,,,,,,,,,,,151.38789869700824,0.2664285714285707,151.38789869700824,151.12147012557966,151.65432726843682,151.38789869700824,False,False
